month,day,hour,value,location,value_other,location_other,value_other,location_other,value_other,location_other,value_other,location_other,value_other,location_other,value_other,location_other,value_other,location_other,value_other,location_other,value_other,location_other,value_other,location_other,value_other,location_other
12,8,4,0.0019,NL11,0.0048,NL12,0.0003,NL13,0.0095,NL21,0.0241,NL22,0.0141,NL23,0.0212,NL31,0.0349,NL32,0.0662,NL33,0.1024,NL34,0.0514,NL41,0.029,NL42
12,8,5,0.6617,NL11,0.467,NL12,0.3393,NL13,0.2884,NL21,0.2059,NL22,0.3766,NL23,0.2723,NL31,0.5015,NL32,0.3922,NL33,0.2752,NL34,0.2445,NL41,0.1909,NL42
12,8,6,0.5564,NL11,0.4377,NL12,0.3042,NL13,0.313,NL21,0.283,NL22,0.4154,NL23,0.3328,NL31,0.5093,NL32,0.4019,NL33,0.3486,NL34,0.2822,NL41,0.1603,NL42
12,8,7,0.0574,NL11,0.0717,NL12,0.0933,NL13,0.1522,NL21,0.2116,NL22,0.2534,NL23,0.2197,NL31,0.4355,NL32,0.2936,NL33,0.3598,NL34,0.2781,NL41,0.2545,NL42
12,8,8,0.0527,NL11,0.1097,NL12,0.0583,NL13,0.053,NL21,0.038,NL22,0.0743,NL23,0.0539,NL31,0.1892,NL32,0.1338,NL33,0.1434,NL34,0.0851,NL41,0.07,NL42
12,8,9,0.925,NL11,0.9399,NL12,0.879,NL13,0.8756,NL21,0.8588,NL22,0.9447,NL23,0.9357,NL31,0.9438,NL32,0.9573,NL33,0.9686,NL34,0.9619,NL41,0.796,NL42
12,8,10,0.1135,NL11,0.0403,NL12,0.0209,NL13,0.008,NL21,0.0035,NL22,0.0053,NL23,0.0001,NL31,0.0224,NL32,0.0004,NL33,0.0025,NL34,0.0,NL41,0.0043,NL42
12,8,11,0.1035,NL11,0.0353,NL12,0.0229,NL13,0.0101,NL21,0.0036,NL22,0.0054,NL23,0.0001,NL31,0.023,NL32,0.0001,NL33,0.0014,NL34,0.0,NL41,0.0032,NL42
12,8,12,0.1382,NL11,0.0823,NL12,0.0723,NL13,0.0532,NL21,0.0486,NL22,0.0612,NL23,0.0416,NL31,0.076,NL32,0.0524,NL33,0.0412,NL34,0.0422,NL41,0.0597,NL42
12,8,13,0.4503,NL11,0.1654,NL12,0.5664,NL13,0.5412,NL21,0.6434,NL22,0.5086,NL23,0.6261,NL31,0.1846,NL32,0.5857,NL33,0.8144,NL34,0.7974,NL41,0.7357,NL42
12,8,14,0.0011,NL11,0.0061,NL12,0.0001,NL13,0.0,NL21,0.0008,NL22,0.0048,NL23,0.0008,NL31,0.0553,NL32,0.002,NL33,0.0,NL34,0.0,NL41,0.0029,NL42
12,8,15,0.4341,NL11,0.409,NL12,0.1637,NL13,0.1892,NL21,0.163,NL22,0.291,NL23,0.2153,NL31,0.4521,NL32,0.2913,NL33,0.2077,NL34,0.2018,NL41,0.126,NL42
12,8,16,0.0228,NL11,0.0621,NL12,0.0382,NL13,0.0536,NL21,0.0735,NL22,0.078,NL23,0.0695,NL31,0.1129,NL32,0.0642,NL33,0.0352,NL34,0.0423,NL41,0.0588,NL42
12,8,17,0.8181,NL11,0.7694,NL12,0.6655,NL13,0.6404,NL21,0.6647,NL22,0.7378,NL23,0.7037,NL31,0.863,NL32,0.8531,NL33,0.8428,NL34,0.7597,NL41,0.5468,NL42
12,8,18,0.2048,NL11,0.118,NL12,0.1183,NL13,0.0731,NL21,0.0512,NL22,0.0624,NL23,0.0236,NL31,0.0618,NL32,0.004,NL33,0.0105,NL34,0.0141,NL41,0.0416,NL42
12,8,19,0.1576,NL11,0.0923,NL12,0.1481,NL13,0.1328,NL21,0.1159,NL22,0.1342,NL23,0.1047,NL31,0.0866,NL32,0.0897,NL33,0.0961,NL34,0.1253,NL41,0.1128,NL42
12,8,20,0.8784,NL11,0.8686,NL12,0.784,NL13,0.7507,NL21,0.7533,NL22,0.781,NL23,0.6901,NL31,0.8333,NL32,0.7528,NL33,0.769,NL34,0.7149,NL41,0.766,NL42
12,8,21,0.1188,NL11,0.0707,NL12,0.0765,NL13,0.0707,NL21,0.0844,NL22,0.085,NL23,0.0794,NL31,0.0743,NL32,0.0857,NL33,0.0935,NL34,0.1009,NL41,0.078,NL42
12,8,22,0.1106,NL11,0.065,NL12,0.0906,NL13,0.0838,NL21,0.1014,NL22,0.0885,NL23,0.0821,NL31,0.1051,NL32,0.1185,NL33,0.1412,NL34,0.1012,NL41,0.1068,NL42
12,8,23,0.1283,NL11,0.1028,NL12,0.0794,NL13,0.0589,NL21,0.0524,NL22,0.0645,NL23,0.0373,NL31,0.054,NL32,0.0302,NL33,0.0297,NL34,0.0299,NL41,0.0298,NL42
12,9,0,0.5323,NL11,0.4412,NL12,0.2927,NL13,0.2753,NL21,0.2367,NL22,0.369,NL23,0.3156,NL31,0.525,NL32,0.4789,NL33,0.4444,NL34,0.3363,NL41,0.1625,NL42
12,9,1,0.4824,NL11,0.3876,NL12,0.3471,NL13,0.3115,NL21,0.2981,NL22,0.3384,NL23,0.2583,NL31,0.3698,NL32,0.3154,NL33,0.2923,NL34,0.272,NL41,0.2741,NL42
12,9,2,0.665,NL11,0.6467,NL12,0.5232,NL13,0.4889,NL21,0.6025,NL22,0.583,NL23,0.583,NL31,0.7964,NL32,0.7877,NL33,0.7901,NL34,0.7171,NL41,0.6087,NL42
12,9,3,0.6224,NL11,0.6638,NL12,0.5353,NL13,0.5228,NL21,0.6382,NL22,0.6321,NL23,0.618,NL31,0.8289,NL32,0.7957,NL33,0.792,NL34,0.733,NL41,0.6466,NL42
12,9,4,0.0777,NL11,0.0843,NL12,0.0928,NL13,0.0811,NL21,0.0499,NL22,0.0933,NL23,0.0542,NL31,0.0981,NL32,0.0596,NL33,0.0498,NL34,0.0543,NL41,0.0155,NL42
12,9,5,0.0858,NL11,0.0719,NL12,0.0424,NL13,0.0533,NL21,0.053,NL22,0.0921,NL23,0.0847,NL31,0.1468,NL32,0.1676,NL33,0.1687,NL34,0.1059,NL41,0.0176,NL42
12,9,6,0.6204,NL11,0.3397,NL12,0.4018,NL13,0.3452,NL21,0.4275,NL22,0.3419,NL23,0.2972,NL31,0.354,NL32,0.3528,NL33,0.4878,NL34,0.3521,NL41,0.5099,NL42
12,9,7,0.0133,NL11,0.0,NL12,0.0,NL13,0.0006,NL21,0.0048,NL22,0.0021,NL23,0.0041,NL31,0.008,NL32,0.0355,NL33,0.0727,NL34,0.0339,NL41,0.0329,NL42
12,9,8,0.1555,NL11,0.0085,NL12,0.0917,NL13,0.0597,NL21,0.0887,NL22,0.019,NL23,0.0186,NL31,0.0002,NL32,0.0023,NL33,0.0269,NL34,0.0384,NL41,0.1083,NL42
12,9,9,0.4308,NL11,0.3146,NL12,0.1701,NL13,0.1549,NL21,0.1291,NL22,0.2097,NL23,0.1422,NL31,0.2614,NL32,0.1636,NL33,0.1172,NL34,0.1246,NL41,0.0783,NL42
12,9,10,0.0995,NL11,0.0529,NL12,0.0474,NL13,0.034,NL21,0.0259,NL22,0.0343,NL23,0.0224,NL31,0.0322,NL32,0.0339,NL33,0.0232,NL34,0.0264,NL41,0.0206,NL42
12,9,11,0.0288,NL11,0.0886,NL12,0.0569,NL13,0.0383,NL21,0.0708,NL22,0.0327,NL23,0.0444,NL31,0.2448,NL32,0.1976,NL33,0.1871,NL34,0.0736,NL41,0.1171,NL42
12,9,12,0.666,NL11,0.5741,NL12,0.5422,NL13,0.6373,NL21,0.7746,NL22,0.7834,NL23,0.7723,NL31,0.8557,NL32,0.8443,NL33,0.815,NL34,0.7893,NL41,0.7571,NL42
12,9,13,0.5876,NL11,0.4019,NL12,0.2486,NL13,0.239,NL21,0.2667,NL22,0.3137,NL23,0.282,NL31,0.4884,NL32,0.4225,NL33,0.3697,NL34,0.3073,NL41,0.3059,NL42
12,9,14,0.6078,NL11,0.4063,NL12,0.2735,NL13,0.2592,NL21,0.3007,NL22,0.3274,NL23,0.2977,NL31,0.4682,NL32,0.4032,NL33,0.3287,NL34,0.3003,NL41,0.2946,NL42
12,9,15,0.1489,NL11,0.0693,NL12,0.1255,NL13,0.1163,NL21,0.1321,NL22,0.1226,NL23,0.1079,NL31,0.0743,NL32,0.096,NL33,0.1313,NL34,0.1397,NL41,0.1695,NL42
12,9,16,0.1523,NL11,0.0998,NL12,0.182,NL13,0.1812,NL21,0.2297,NL22,0.1911,NL23,0.1931,NL31,0.1337,NL32,0.2158,NL33,0.3018,NL34,0.2553,NL41,0.1876,NL42
12,9,17,0.7384,NL11,0.6895,NL12,0.4727,NL13,0.4037,NL21,0.3325,NL22,0.5168,NL23,0.3869,NL31,0.784,NL32,0.6258,NL33,0.4374,NL34,0.3358,NL41,0.1308,NL42
12,9,18,0.6415,NL11,0.4102,NL12,0.3124,NL13,0.236,NL21,0.2111,NL22,0.2732,NL23,0.2122,NL31,0.2759,NL32,0.2006,NL33,0.1687,NL34,0.1847,NL41,0.1814,NL42
12,9,19,0.2689,NL11,0.1909,NL12,0.1251,NL13,0.1046,NL21,0.1229,NL22,0.1363,NL23,0.14,NL31,0.203,NL32,0.2252,NL33,0.2263,NL34,0.1873,NL41,0.1682,NL42
12,9,20,0.0853,NL11,0.0475,NL12,0.0267,NL13,0.0255,NL21,0.0192,NL22,0.0291,NL23,0.0182,NL31,0.0479,NL32,0.0343,NL33,0.0377,NL34,0.0322,NL41,0.0241,NL42
12,9,21,0.7279,NL11,0.6668,NL12,0.4259,NL13,0.3658,NL21,0.3175,NL22,0.4688,NL23,0.3338,NL31,0.7187,NL32,0.469,NL33,0.2723,NL34,0.2542,NL41,0.1152,NL42
12,9,22,0.8551,NL11,0.815,NL12,0.5527,NL13,0.5565,NL21,0.5013,NL22,0.7288,NL23,0.5695,NL31,0.8935,NL32,0.7963,NL33,0.7523,NL34,0.6101,NL41,0.3719,NL42
12,9,23,0.4229,NL11,0.2343,NL12,0.2283,NL13,0.1878,NL21,0.219,NL22,0.242,NL23,0.2902,NL31,0.3762,NL32,0.57,NL33,0.5489,NL34,0.4461,NL41,0.3376,NL42
12,10,0,0.149,NL11,0.1461,NL12,0.1214,NL13,0.1242,NL21,0.1245,NL22,0.1677,NL23,0.159,NL31,0.2485,NL32,0.2477,NL33,0.2546,NL34,0.1762,NL41,0.0535,NL42
12,10,1,0.1998,NL11,0.0893,NL12,0.1207,NL13,0.0926,NL21,0.0947,NL22,0.0908,NL23,0.0834,NL31,0.0826,NL32,0.0998,NL33,0.1178,NL34,0.1057,NL41,0.0786,NL42
12,10,2,0.743,NL11,0.7114,NL12,0.4563,NL13,0.3917,NL21,0.3869,NL22,0.4417,NL23,0.3335,NL31,0.7139,NL32,0.4723,NL33,0.3619,NL34,0.3329,NL41,0.267,NL42
12,10,3,0.6499,NL11,0.4659,NL12,0.4247,NL13,0.3632,NL21,0.2708,NL22,0.426,NL23,0.2766,NL31,0.4905,NL32,0.2824,NL33,0.156,NL34,0.1916,NL41,0.1277,NL42
12,10,4,0.0,NL11,0.0019,NL12,0.0054,NL13,0.0186,NL21,0.0284,NL22,0.0252,NL23,0.0276,NL31,0.037,NL32,0.0683,NL33,0.0645,NL34,0.0427,NL41,0.0061,NL42
12,10,5,0.4936,NL11,0.3579,NL12,0.2319,NL13,0.2366,NL21,0.2189,NL22,0.3318,NL23,0.2706,NL31,0.4201,NL32,0.3974,NL33,0.3866,NL34,0.3083,NL41,0.1663,NL42
12,10,6,0.0056,NL11,0.0049,NL12,0.0003,NL13,0.0053,NL21,0.0091,NL22,0.0136,NL23,0.0241,NL31,0.033,NL32,0.067,NL33,0.0959,NL34,0.0645,NL41,0.0498,NL42
12,10,7,0.4651,NL11,0.3152,NL12,0.1804,NL13,0.1666,NL21,0.2213,NL22,0.22,NL23,0.2182,NL31,0.3702,NL32,0.4303,NL33,0.5668,NL34,0.3436,NL41,0.2406,NL42
12,10,8,0.7746,NL11,0.5891,NL12,0.4148,NL13,0.3194,NL21,0.2702,NL22,0.3908,NL23,0.3136,NL31,0.6046,NL32,0.4933,NL33,0.4314,NL34,0.3294,NL41,0.2229,NL42
12,10,9,0.1964,NL11,0.1173,NL12,0.133,NL13,0.1003,NL21,0.0433,NL22,0.1008,NL23,0.0343,NL31,0.0964,NL32,0.1233,NL33,0.2391,NL34,0.0782,NL41,0.0289,NL42
12,10,10,0.3191,NL11,0.3221,NL12,0.1954,NL13,0.2432,NL21,0.3637,NL22,0.3979,NL23,0.4392,NL31,0.6615,NL32,0.7813,NL33,0.8173,NL34,0.6338,NL41,0.4945,NL42
12,10,11,0.7546,NL11,0.7524,NL12,0.4995,NL13,0.429,NL21,0.4229,NL22,0.4963,NL23,0.3759,NL31,0.7817,NL32,0.6059,NL33,0.5896,NL34,0.4507,NL41,0.3687,NL42
12,10,12,0.5173,NL11,0.6047,NL12,0.3365,NL13,0.378,NL21,0.3337,NL22,0.5337,NL23,0.3865,NL31,0.7694,NL32,0.6317,NL33,0.6042,NL34,0.4324,NL41,0.2499,NL42
12,10,13,0.1502,NL11,0.0338,NL12,0.0216,NL13,0.0123,NL21,0.0018,NL22,0.0093,NL23,0.0008,NL31,0.0111,NL32,0.015,NL33,0.0292,NL34,0.0082,NL41,0.006,NL42
12,10,14,0.1183,NL11,0.0581,NL12,0.0893,NL13,0.084,NL21,0.0982,NL22,0.0956,NL23,0.0773,NL31,0.0719,NL32,0.0983,NL33,0.0845,NL34,0.0785,NL41,0.0567,NL42
12,10,15,0.479,NL11,0.4582,NL12,0.2665,NL13,0.2801,NL21,0.3098,NL22,0.4052,NL23,0.3767,NL31,0.5608,NL32,0.5099,NL33,0.4764,NL34,0.393,NL41,0.2338,NL42
12,10,16,0.3479,NL11,0.3795,NL12,0.2572,NL13,0.3123,NL21,0.4206,NL22,0.4383,NL23,0.481,NL31,0.6457,NL32,0.6915,NL33,0.6463,NL34,0.5347,NL41,0.3802,NL42
12,10,17,0.2709,NL11,0.2457,NL12,0.0958,NL13,0.0972,NL21,0.0275,NL22,0.1559,NL23,0.0569,NL31,0.2381,NL32,0.0653,NL33,0.0079,NL34,0.0045,NL41,0.0081,NL42
12,10,18,0.8867,NL11,0.8337,NL12,0.72,NL13,0.5878,NL21,0.6302,NL22,0.6201,NL23,0.5201,NL31,0.852,NL32,0.725,NL33,0.6297,NL34,0.5993,NL41,0.4417,NL42
12,10,19,0.8905,NL11,0.833,NL12,0.7231,NL13,0.6805,NL21,0.633,NL22,0.7899,NL23,0.7236,NL31,0.8943,NL32,0.8811,NL33,0.8616,NL34,0.7256,NL41,0.3622,NL42
12,10,20,0.1993,NL11,0.081,NL12,0.2436,NL13,0.2339,NL21,0.2645,NL22,0.2352,NL23,0.2168,NL31,0.0478,NL32,0.1184,NL33,0.2175,NL34,0.2322,NL41,0.2377,NL42
12,10,21,0.2244,NL11,0.2298,NL12,0.1317,NL13,0.1426,NL21,0.134,NL22,0.2072,NL23,0.159,NL31,0.1525,NL32,0.1949,NL33,0.2307,NL34,0.1727,NL41,0.0738,NL42
12,10,22,0.7377,NL11,0.6109,NL12,0.5093,NL13,0.4711,NL21,0.5023,NL22,0.5139,NL23,0.4658,NL31,0.6786,NL32,0.6171,NL33,0.6056,NL34,0.5425,NL41,0.4254,NL42
12,10,23,0.2242,NL11,0.2625,NL12,0.1393,NL13,0.1544,NL21,0.1395,NL22,0.2271,NL23,0.1741,NL31,0.1514,NL32,0.1979,NL33,0.2404,NL34,0.1781,NL41,0.0843,NL42
12,11,0,0.9085,NL11,0.8928,NL12,0.7527,NL13,0.7272,NL21,0.6873,NL22,0.827,NL23,0.7552,NL31,0.92,NL32,0.8938,NL33,0.876,NL34,0.7926,NL41,0.3372,NL42
12,11,1,0.3981,NL11,0.2249,NL12,0.182,NL13,0.1467,NL21,0.1313,NL22,0.1686,NL23,0.116,NL31,0.2441,NL32,0.1678,NL33,0.1589,NL34,0.1299,NL41,0.1369,NL42
12,11,2,0.8365,NL11,0.5927,NL12,0.5846,NL13,0.4463,NL21,0.3936,NL22,0.4034,NL23,0.2873,NL31,0.5008,NL32,0.4045,NL33,0.3645,NL34,0.3915,NL41,0.4111,NL42
12,11,3,0.2268,NL11,0.2913,NL12,0.2277,NL13,0.2718,NL21,0.4302,NL22,0.3015,NL23,0.3421,NL31,0.4832,NL32,0.4889,NL33,0.4632,NL34,0.3907,NL41,0.5386,NL42
12,11,4,0.3194,NL11,0.1815,NL12,0.1269,NL13,0.0958,NL21,0.0962,NL22,0.1027,NL23,0.0986,NL31,0.1551,NL32,0.1234,NL33,0.0948,NL34,0.1037,NL41,0.054,NL42
12,11,5,0.655,NL11,0.5587,NL12,0.4097,NL13,0.38,NL21,0.3384,NL22,0.4702,NL23,0.3871,NL31,0.6488,NL32,0.5412,NL33,0.4992,NL34,0.3978,NL41,0.2515,NL42
12,11,6,0.6108,NL11,0.5309,NL12,0.2404,NL13,0.2384,NL21,0.2352,NL22,0.3671,NL23,0.279,NL31,0.6331,NL32,0.4831,NL33,0.4565,NL34,0.309,NL41,0.179,NL42
12,11,7,0.7526,NL11,0.682,NL12,0.5968,NL13,0.5486,NL21,0.5199,NL22,0.6258,NL23,0.5486,NL31,0.8346,NL32,0.823,NL33,0.8097,NL34,0.6572,NL41,0.5221,NL42
12,11,8,0.0326,NL11,0.0405,NL12,0.019,NL13,0.0259,NL21,0.0193,NL22,0.0342,NL23,0.0221,NL31,0.0601,NL32,0.0397,NL33,0.0267,NL34,0.0152,NL41,0.0004,NL42
12,11,9,0.2987,NL11,0.2009,NL12,0.1793,NL13,0.1509,NL21,0.1031,NL22,0.1761,NL23,0.1043,NL31,0.1766,NL32,0.1194,NL33,0.0916,NL34,0.0918,NL41,0.0707,NL42
12,11,10,0.3334,NL11,0.3407,NL12,0.1288,NL13,0.1243,NL21,0.1093,NL22,0.2096,NL23,0.1599,NL31,0.2789,NL32,0.1991,NL33,0.1753,NL34,0.1368,NL41,0.0493,NL42
12,11,11,0.7207,NL11,0.5497,NL12,0.4248,NL13,0.3547,NL21,0.4145,NL22,0.3784,NL23,0.3458,NL31,0.5947,NL32,0.5147,NL33,0.459,NL34,0.4291,NL41,0.3453,NL42
12,11,12,0.3668,NL11,0.2261,NL12,0.1548,NL13,0.1307,NL21,0.0671,NL22,0.175,NL23,0.0867,NL31,0.2074,NL32,0.0919,NL33,0.0258,NL34,0.0264,NL41,0.0041,NL42
12,11,13,0.129,NL11,0.0405,NL12,0.0529,NL13,0.035,NL21,0.007,NL22,0.0334,NL23,0.0027,NL31,0.014,NL32,0.0001,NL33,0.0041,NL34,0.0,NL41,0.0003,NL42
12,11,14,0.8382,NL11,0.8137,NL12,0.629,NL13,0.6111,NL21,0.6052,NL22,0.7263,NL23,0.6723,NL31,0.8849,NL32,0.8259,NL33,0.7373,NL34,0.6583,NL41,0.5762,NL42
12,11,15,0.1702,NL11,0.0202,NL12,0.0769,NL13,0.0412,NL21,0.0768,NL22,0.0176,NL23,0.0362,NL31,0.0003,NL32,0.0285,NL33,0.0604,NL34,0.0837,NL41,0.1057,NL42
12,11,16,0.3152,NL11,0.1664,NL12,0.1274,NL13,0.1085,NL21,0.0961,NL22,0.1387,NL23,0.1059,NL31,0.1325,NL32,0.1033,NL33,0.0613,NL34,0.0705,NL41,0.0078,NL42
12,11,17,0.237,NL11,0.253,NL12,0.1969,NL13,0.2349,NL21,0.248,NL22,0.2973,NL23,0.244,NL31,0.3207,NL32,0.2972,NL33,0.2858,NL34,0.2657,NL41,0.1719,NL42
12,11,18,0.5496,NL11,0.42,NL12,0.323,NL13,0.2603,NL21,0.2193,NL22,0.3191,NL23,0.2308,NL31,0.408,NL32,0.3359,NL33,0.2832,NL34,0.2464,NL41,0.2065,NL42
12,11,19,0.3949,NL11,0.3785,NL12,0.4102,NL13,0.4115,NL21,0.5427,NL22,0.4933,NL23,0.4908,NL31,0.5948,NL32,0.6153,NL33,0.6054,NL34,0.585,NL41,0.6237,NL42
12,11,20,0.1184,NL11,0.0958,NL12,0.0879,NL13,0.0865,NL21,0.0563,NL22,0.099,NL23,0.0516,NL31,0.0756,NL32,0.0348,NL33,0.0127,NL34,0.0244,NL41,0.0143,NL42
12,11,21,0.0087,NL11,0.004,NL12,0.0079,NL13,0.0114,NL21,0.0089,NL22,0.0071,NL23,0.0025,NL31,0.008,NL32,0.0129,NL33,0.0186,NL34,0.0042,NL41,0.0065,NL42
12,11,22,0.2989,NL11,0.4953,NL12,0.1811,NL13,0.2254,NL21,0.2181,NL22,0.3816,NL23,0.3414,NL31,0.6039,NL32,0.5124,NL33,0.499,NL34,0.3891,NL41,0.2105,NL42
12,11,23,0.9012,NL11,0.8045,NL12,0.7503,NL13,0.6891,NL21,0.6941,NL22,0.7625,NL23,0.7092,NL31,0.8577,NL32,0.8364,NL33,0.8205,NL34,0.7487,NL41,0.6547,NL42
12,12,0,0.2295,NL11,0.1711,NL12,0.1761,NL13,0.1614,NL21,0.151,NL22,0.1816,NL23,0.138,NL31,0.1962,NL32,0.1775,NL33,0.161,NL34,0.1549,NL41,0.1591,NL42
12,12,1,0.3794,NL11,0.2772,NL12,0.1862,NL13,0.152,NL21,0.1312,NL22,0.1823,NL23,0.1152,NL31,0.2772,NL32,0.1579,NL33,0.1395,NL34,0.114,NL41,0.1659,NL42
12,12,2,0.1789,NL11,0.1363,NL12,0.1166,NL13,0.1177,NL21,0.1015,NL22,0.162,NL23,0.128,NL31,0.2519,NL32,0.2339,NL33,0.2095,NL34,0.142,NL41,0.0842,NL42
12,12,3,0.6848,NL11,0.6021,NL12,0.4537,NL13,0.444,NL21,0.5263,NL22,0.5547,NL23,0.5581,NL31,0.7417,NL32,0.7545,NL33,0.7395,NL34,0.6503,NL41,0.5528,NL42
12,12,4,0.7297,NL11,0.6202,NL12,0.5826,NL13,0.5439,NL21,0.5656,NL22,0.5956,NL23,0.5318,NL31,0.6796,NL32,0.6172,NL33,0.5406,NL34,0.5193,NL41,0.306,NL42
12,12,5,0.2853,NL11,0.2237,NL12,0.1759,NL13,0.1506,NL21,0.1324,NL22,0.1718,NL23,0.115,NL31,0.2617,NL32,0.1669,NL33,0.1253,NL34,0.1152,NL41,0.133,NL42
12,12,6,0.0825,NL11,0.0495,NL12,0.0654,NL13,0.0712,NL21,0.0803,NL22,0.0905,NL23,0.0687,NL31,0.0687,NL32,0.0359,NL33,0.0109,NL34,0.0241,NL41,0.0135,NL42
12,12,7,0.484,NL11,0.5009,NL12,0.3389,NL13,0.3632,NL21,0.3852,NL22,0.4694,NL23,0.3947,NL31,0.5583,NL32,0.4395,NL33,0.4245,NL34,0.347,NL41,0.3222,NL42
12,12,8,0.1975,NL11,0.0712,NL12,0.0561,NL13,0.0463,NL21,0.0465,NL22,0.0618,NL23,0.0492,NL31,0.0627,NL32,0.0897,NL33,0.1161,NL34,0.0564,NL41,0.0521,NL42
12,12,9,0.239,NL11,0.2411,NL12,0.0963,NL13,0.0956,NL21,0.0616,NL22,0.1435,NL23,0.0857,NL31,0.2805,NL32,0.1826,NL33,0.1584,NL34,0.0931,NL41,0.0355,NL42
12,12,10,0.0963,NL11,0.0398,NL12,0.026,NL13,0.0295,NL21,0.0332,NL22,0.0416,NL23,0.0438,NL31,0.0747,NL32,0.1087,NL33,0.1281,NL34,0.0641,NL41,0.0221,NL42
12,12,11,0.471,NL11,0.3839,NL12,0.1857,NL13,0.1669,NL21,0.2224,NL22,0.2253,NL23,0.2278,NL31,0.502,NL32,0.4648,NL33,0.4697,NL34,0.3439,NL41,0.2918,NL42
12,12,12,0.6366,NL11,0.441,NL12,0.388,NL13,0.3268,NL21,0.2755,NL22,0.3722,NL23,0.2389,NL31,0.3938,NL32,0.2966,NL33,0.3206,NL34,0.2342,NL41,0.2022,NL42
12,12,13,0.6252,NL11,0.4096,NL12,0.3894,NL13,0.3379,NL21,0.2651,NL22,0.38,NL23,0.2356,NL31,0.3885,NL32,0.2798,NL33,0.2704,NL34,0.2269,NL41,0.1992,NL42
12,12,14,0.495,NL11,0.3929,NL12,0.2918,NL13,0.311,NL21,0.3587,NL22,0.4014,NL23,0.3735,NL31,0.5473,NL32,0.524,NL33,0.5196,NL34,0.435,NL41,0.323,NL42
12,12,15,0.6709,NL11,0.6856,NL12,0.432,NL13,0.4366,NL21,0.4644,NL22,0.6036,NL23,0.5556,NL31,0.7856,NL32,0.723,NL33,0.6826,NL34,0.5872,NL41,0.4026,NL42
12,12,16,0.0313,NL11,0.0332,NL12,0.0262,NL13,0.0312,NL21,0.0219,NL22,0.0431,NL23,0.0369,NL31,0.1036,NL32,0.1227,NL33,0.162,NL34,0.063,NL41,0.0198,NL42
12,12,17,0.0848,NL11,0.2232,NL12,0.1314,NL13,0.138,NL21,0.1501,NL22,0.19,NL23,0.1626,NL31,0.2337,NL32,0.2064,NL33,0.1894,NL34,0.1746,NL41,0.1298,NL42
12,12,18,0.4813,NL11,0.3834,NL12,0.2827,NL13,0.2706,NL21,0.2183,NL22,0.318,NL23,0.2109,NL31,0.3318,NL32,0.2904,NL33,0.2987,NL34,0.2458,NL41,0.1741,NL42
12,12,19,0.5393,NL11,0.4224,NL12,0.2896,NL13,0.2787,NL21,0.2809,NL22,0.3585,NL23,0.2726,NL31,0.4862,NL32,0.4006,NL33,0.3645,NL34,0.295,NL41,0.1918,NL42
12,12,20,0.3836,NL11,0.2152,NL12,0.1496,NL13,0.1186,NL21,0.0991,NL22,0.1448,NL23,0.0823,NL31,0.1445,NL32,0.0733,NL33,0.0763,NL34,0.045,NL41,0.0467,NL42
12,12,21,0.2662,NL11,0.179,NL12,0.1153,NL13,0.0971,NL21,0.1224,NL22,0.1121,NL23,0.0995,NL31,0.1749,NL32,0.1145,NL33,0.102,NL34,0.0916,NL41,0.0768,NL42
12,12,22,0.0849,NL11,0.0688,NL12,0.0772,NL13,0.0845,NL21,0.0982,NL22,0.1175,NL23,0.1141,NL31,0.1201,NL32,0.1899,NL33,0.2173,NL34,0.157,NL41,0.0994,NL42
12,12,23,0.1977,NL11,0.1607,NL12,0.1321,NL13,0.1127,NL21,0.0933,NL22,0.1463,NL23,0.0942,NL31,0.1783,NL32,0.1381,NL33,0.1076,NL34,0.0814,NL41,0.0589,NL42
12,13,0,0.0112,NL11,0.0422,NL12,0.0986,NL13,0.097,NL21,0.1195,NL22,0.0991,NL23,0.0805,NL31,0.1291,NL32,0.1148,NL33,0.091,NL34,0.0808,NL41,0.0574,NL42
12,13,1,0.0145,NL11,0.0689,NL12,0.0397,NL13,0.0585,NL21,0.0608,NL22,0.0755,NL23,0.0419,NL31,0.1216,NL32,0.0555,NL33,0.0271,NL34,0.0278,NL41,0.0436,NL42
12,13,2,0.7369,NL11,0.6883,NL12,0.6113,NL13,0.639,NL21,0.5549,NL22,0.7453,NL23,0.5635,NL31,0.8622,NL32,0.7883,NL33,0.7823,NL34,0.6355,NL41,0.5061,NL42
12,13,3,0.9086,NL11,0.8891,NL12,0.7658,NL13,0.7446,NL21,0.7495,NL22,0.846,NL23,0.7939,NL31,0.936,NL32,0.9123,NL33,0.9056,NL34,0.8199,NL41,0.5939,NL42
12,13,4,0.3916,NL11,0.2902,NL12,0.2039,NL13,0.1959,NL21,0.2237,NL22,0.2635,NL23,0.2682,NL31,0.5169,NL32,0.4803,NL33,0.4702,NL34,0.3106,NL41,0.1751,NL42
12,13,5,0.9686,NL11,0.9607,NL12,0.9512,NL13,0.9252,NL21,0.9451,NL22,0.9447,NL23,0.9338,NL31,0.9614,NL32,0.9624,NL33,0.9701,NL34,0.9702,NL41,0.9291,NL42
12,13,6,0.569,NL11,0.536,NL12,0.2499,NL13,0.2603,NL21,0.24,NL22,0.411,NL23,0.3159,NL31,0.7065,NL32,0.597,NL33,0.5866,NL34,0.3546,NL41,0.2247,NL42
